revenue,profit,debt_ratio,current_ratio,gst_filings,litigation_flag,sector_growth,promoter_risk_score,years_in_business,interest_coverage,revenue_growth,cash_flow_positive,loan_default
560151.36,0.1319,0.014,0.672,11,1,-0.0237,0.0231,41,3.5193,0.1052,1,0
8878.85,0.254,0.0829,3.2963,4,1,0.1681,0.1715,3,3.437,0.0912,0,0
67046.59,0.2659,0.1748,3.2534,10,0,0.1575,0.1801,43,1.0615,0.3715,0,0
34507.74,0.0154,0.2144,0.8327,2,0,0.0951,0.1961,17,4.5582,-0.0802,1,0
155222.05,-0.0224,0.383,3.5065,1,0,-0.002,0.0335,40,2.2038,-0.3362,0,0
229180.87,0.1117,0.4825,1.9958,5,0,0.1589,0.2687,20,9.6161,0.0801,1,0
23109.67,0.2292,0.1721,1.7867,10,1,-0.0337,0.3064,34,6.0448,0.2464,0,1
7114.38,0.1209,0.2689,3.6965,12,0,0.1921,0.1451,33,2.7172,-0.2328,0,0
43912.67,-0.1365,0.3793,3.2295,2,0,0.2132,0.2732,16,2.2862,0.1529,1,0
7969.9,-0.0204,0.1719,2.2834,9,0,0.1681,0.1581,23,10.8707,-0.2013,1,0
451387.24,0.0889,0.4638,2.0888,0,1,0.0843,0.1315,4,1.7101,0.2488,1,0
27032.71,0.0887,0.0767,2.2439,10,0,-0.2047,0.0703,41,3.3587,0.0822,0,0
12733.83,0.3959,0.2457,1.3498,12,0,0.0315,0.0409,40,2.5803,-0.096,1,0
29057.17,-0.1079,0.2447,1.6039,4,0,0.2265,0.0508,33,7.0702,-0.2407,0,0
2919.92,0.1758,0.3727,1.0501,1,0,0.1437,0.3407,8,7.5185,0.5162,0,0
5128.55,0.3234,0.1117,1.3958,1,0,0.0935,0.0448,5,4.1951,0.541,1,0
133335.11,0.4407,0.4658,1.3726,3,0,-0.0181,0.1472,33,1.782,-0.1358,0,0
8222.74,0.0393,0.4029,1.2,3,1,0.1524,0.2215,25,2.3984,-0.1405,1,0
4580.82,0.1737,0.2511,1.7654,3,0,-0.1073,0.2236,7,1.016,0.0958,1,0
49265.49,0.1855,0.2179,1.4022,6,0,0.0329,0.1383,47,3.3172,0.0029,0,0
130425.34,0.1293,0.362,2.1194,0,0,0.224,0.1659,7,1.4258,0.0148,1,0
64759.13,0.0852,0.4091,0.7326,12,0,-0.0304,0.1197,33,16.2984,0.1367,1,0
98132.27,0.1654,0.4301,1.5579,7,0,0.1109,0.3211,41,1.754,0.4635,1,0
7078.43,-0.2798,0.1705,1.7608,11,0,-0.1257,0.1425,33,6.1758,0.3524,1,0
2610.47,0.2023,0.1486,1.4115,12,0,-0.0152,0.1438,29,9.233,0.0159,0,0
209399.77,0.1189,0.1477,1.5126,9,0,0.0679,0.0462,44,5.2755,0.2244,0,0
13574.93,0.0666,0.4457,0.7463,8,1,0.0854,0.1034,39,1.8125,-0.2894,1,0
15119.65,0.407,0.251,1.9704,9,1,0.2567,0.0567,41,1.7118,0.1072,1,0
161504.97,-0.0012,0.1237,2.2792,12,0,-0.0004,0.0962,32,28.654,0.0327,0,0
50733.67,0.0395,0.3838,2.1102,5,0,0.1094,0.0616,37,13.186,0.2727,1,0
43644.46,0.3987,0.3973,2.7714,3,0,0.1066,0.0811,44,3.4652,0.2044,1,0
566653.63,-0.0248,0.2189,1.8235,5,0,-0.0089,0.3346,29,2.0736,0.1418,0,0
8389.39,0.0175,0.0949,2.0946,9,0,0.1456,0.1889,22,1.3553,0.172,0,0
88588.75,0.0779,0.7369,1.7826,6,0,0.1168,0.1634,2,1.6556,-0.0067,1,0
23993.05,0.2261,0.2359,2.3251,5,1,0.0227,0.3847,9,4.7982,0.2735,0,0
32954.68,0.1312,0.3585,0.7493,10,0,0.0695,0.1756,29,17.2935,0.172,1,0
218098.62,-0.0939,0.2258,1.0547,0,1,-0.046,0.1368,33,2.4718,0.0476,1,1
47181.33,0.0202,0.1523,3.6453,4,0,-0.0386,0.1572,10,7.0907,0.0997,1,0
49387.08,0.0089,0.3285,0.4818,7,0,0.0478,0.2493,28,5.5778,0.2488,1,0
110057.8,0.0884,0.1195,1.5371,7,0,0.1247,0.0502,46,2.1512,0.2677,1,0
12740.88,0.1639,0.3727,2.9628,11,1,0.0166,0.1196,46,6.0452,0.0116,0,0
6255.31,0.1627,0.5857,1.5736,9,0,-0.0116,0.1552,39,6.1973,-0.0987,0,1
4595.29,-0.1664,0.2031,1.3465,8,0,0.0269,0.081,12,5.6601,-0.0111,1,0
1153.4,0.2596,0.1873,1.7589,3,0,0.1329,0.353,22,1.9541,-0.0008,0,0
481331.11,0.1379,0.1336,1.3819,9,0,-0.0852,0.1033,6,4.8244,0.1047,1,0
4209.87,0.3077,0.1931,1.6743,5,0,0.1361,0.0997,45,7.0374,0.3195,1,0
15805.6,0.1666,0.2199,1.1715,6,0,0.1012,0.169,40,5.8393,-0.0141,1,0
14541.76,0.2652,0.4594,2.8701,4,1,-0.0857,0.1229,23,6.4382,0.1576,1,1
34930.3,0.17,0.332,3.359,10,0,0.0265,0.2459,34,2.3108,0.0432,1,1
74877.28,0.3019,0.4354,1.5423,7,0,0.1136,0.1782,42,6.4111,0.0838,0,0
80074.3,0.1783,0.1961,0.8243,2,0,-0.141,0.2182,38,7.6297,0.1406,1,0
9185.52,0.0853,0.314,1.2688,7,0,-0.0535,0.248,16,1.886,0.3203,1,1
17142.52,0.4409,0.2987,1.5038,4,1,-0.1023,0.4086,10,0.8983,0.1295,0,0
33653.42,0.2334,0.0384,2.1229,0,0,-0.0078,0.4924,47,10.059,-0.4363,1,0
15168.3,0.1861,0.0439,0.996,12,0,0.1538,0.1246,21,1.8776,0.0402,1,0
245491.69,-0.0914,0.0496,1.1223,5,0,0.1298,0.0676,10,1.5007,0.3938,1,0
46003.02,-0.0932,0.2396,2.1283,1,0,-0.0005,0.4487,11,3.2215,0.3084,1,0
66324.64,0.1439,0.4062,2.6365,6,0,0.1529,0.3063,21,2.1903,0.2381,0,0
59535.13,0.1218,0.145,1.2083,8,0,0.1163,0.1278,25,0.5822,0.3159,1,0
128054.44,0.0079,0.0911,0.8465,2,0,0.1775,0.2066,34,5.5481,0.2448,1,0
28898.13,0.1211,0.1773,8.517,9,0,0.0411,0.4,31,5.4381,0.312,1,0
3148.72,0.3383,0.2568,2.4392,3,0,0.1039,0.1186,27,1.1911,-0.1435,1,0
40116.06,0.2043,0.1352,1.4427,3,1,0.3872,0.4145,25,2.6635,0.068,1,0
8291.32,-0.0712,0.1043,2.546,3,0,0.019,0.049,42,1.2047,0.1095,1,0
9967.4,0.0833,0.0987,1.5493,2,0,0.0435,0.0902,32,1.3675,0.0908,1,0
53079.5,-0.0207,0.6799,2.5436,4,0,0.0341,0.3885,44,1.6795,-0.0354,1,1
141128.29,0.0418,0.0816,1.7855,8,0,0.0409,0.1873,11,4.149,0.1093,1,0
22740.6,0.038,0.3462,1.7257,10,0,0.1058,0.1547,47,13.5848,-0.26,0,0
35005.12,0.0284,0.6697,1.5577,7,0,0.0558,0.0206,26,1.9531,0.1706,0,0
283034.03,-0.0883,0.4471,0.7996,9,1,-0.0865,0.3122,36,5.3184,-0.0548,1,1
31606.87,0.0809,0.104,4.3451,1,0,0.0518,0.2099,37,5.1454,-0.3552,1,0
1090912.08,0.0159,0.5785,1.0297,11,0,-0.0026,0.2862,33,0.4947,0.0833,1,0
51444.79,-0.3394,0.0855,0.8353,8,0,-0.1229,0.1834,33,0.8976,0.3896,1,0
1570.04,0.4079,0.1741,1.4823,11,1,0.1645,0.125,42,13.9716,-0.3002,1,0
68187.22,0.2633,0.22,1.0195,9,1,-0.0032,0.2528,36,1.8131,0.0314,1,0
39016.41,0.0436,0.1116,1.6066,1,0,0.0883,0.0491,13,3.9058,-0.2444,0,0
152455.67,0.1028,0.2909,2.3254,6,0,-0.2654,0.0329,14,3.5588,0.1314,1,0
60462.1,-0.0757,0.1476,2.7119,4,0,0.0999,0.3017,37,0.4954,0.2542,0,0
17895.71,0.3544,0.6671,2.4778,12,0,0.0187,0.2833,43,1.5752,-0.0818,1,0
3510.64,0.3846,0.2081,1.4151,6,0,-0.1055,0.2019,40,4.8614,-0.0047,1,0
16098.24,0.1235,0.403,1.6901,4,0,-0.0052,0.3245,1,1.2837,0.0503,0,0
6150.07,0.2535,0.5779,2.0217,11,0,-0.0186,0.2602,5,2.0088,0.3279,1,0
9220.78,0.1263,0.351,0.6846,5,0,0.1251,0.028,30,1.0374,-0.1996,0,0
53256.1,-0.1005,0.6586,2.193,7,0,0.059,0.4783,18,1.3876,-0.0108,1,0
269643.71,0.0382,0.4372,0.7956,0,0,-0.1022,0.2788,45,1.7836,0.3941,0,0
39815.33,0.1198,0.3192,4.573,12,0,0.0939,0.3389,37,0.6143,-0.0655,0,0
3663.5,0.0318,0.2306,1.3468,10,0,-0.1571,0.2326,39,6.9396,0.0011,1,0
42911.88,0.0672,0.0695,1.5031,12,0,-0.0625,0.3672,12,0.8951,0.116,0,0
132580.76,0.0863,0.2444,1.122,11,1,0.0515,0.1291,34,2.368,0.5454,1,0
8824.84,0.0879,0.1313,1.2032,0,0,-0.0124,0.1837,45,1.498,-0.1435,1,0
18015.26,0.1078,0.4978,5.14,4,0,0.1692,0.0735,14,6.4333,0.2311,1,0
22517.14,-0.0591,0.1308,2.6384,0,0,0.0669,0.3368,38,1.0142,-0.1576,1,0
6786.24,-0.0076,0.283,0.7599,2,0,0.1126,0.1842,16,1.454,-0.1215,1,0
58245.41,-0.0927,0.3933,3.4977,9,0,0.1167,0.1718,42,0.9327,-0.0227,1,0
18371.9,0.2467,0.1182,2.994,8,0,0.0057,0.1566,11,0.3959,0.173,0,0
41328.13,-0.2158,0.2922,1.4325,12,0,-0.0565,0.204,33,4.0848,-0.0299,1,0
5818.29,0.273,0.1836,1.922,6,0,0.045,0.1026,15,2.7894,0.1066,0,0
11427.89,0.308,0.3611,1.6364,11,0,0.1367,0.2014,48,3.239,-0.0635,1,0
65092.98,0.0547,0.0873,4.4207,5,0,0.0267,0.1896,42,5.1986,0.0963,1,0
12591.16,-0.2905,0.6576,1.1072,7,1,0.1091,0.2191,10,2.9638,-0.1795,0,0
293738.67,0.0458,0.3138,1.7736,7,0,0.0473,0.1053,3,1.9056,-0.1746,0,0
12094.98,0.0904,0.5908,1.331,5,0,-0.1053,0.2492,11,3.3458,-0.0227,0,0
30854.17,-0.0516,0.4487,0.8053,3,1,-0.0968,0.1466,11,1.8127,0.2022,1,1
89222.3,0.0227,0.1622,4.9324,3,0,0.2062,0.1894,16,6.6186,0.1188,1,0
2623.99,0.3295,0.4097,0.9132,3,0,-0.0668,0.272,38,2.0347,-0.0749,1,0
1569.93,0.1997,0.5357,1.8406,5,0,-0.0138,0.3134,30,2.471,-0.1463,1,0
2233.93,-0.0387,0.4707,0.6905,0,0,0.1418,0.0644,41,4.5234,0.2868,1,0
146367.54,-0.1396,0.3076,1.3505,11,0,-0.0693,0.1802,1,17.6175,0.3526,1,0
9625.9,0.0509,0.1498,2.036,1,0,-0.0184,0.0677,38,1.1999,0.1815,1,0
1022027.47,0.068,0.3756,1.0916,5,0,0.0288,0.0619,45,1.0256,0.1511,0,0
9448.66,0.1744,0.3586,2.2109,10,0,0.0158,0.0114,34,2.2345,-0.3476,0,0
29051.55,0.0197,0.2037,1.4412,0,0,-0.0471,0.3312,19,1.4939,0.1987,1,1
222607.39,0.1767,0.1112,2.9448,8,0,0.0306,0.4383,34,4.7587,0.3977,1,0
446475.29,0.3903,0.3247,3.2572,11,0,0.1179,0.0845,36,3.1834,0.2944,1,0
485170.36,0.2223,0.1341,1.2295,5,0,0.0377,0.1308,4,1.1101,0.2836,1,0
134935.12,0.0928,0.2039,1.7132,6,0,-0.0158,0.1388,10,4.9509,-0.2511,0,0
102343.88,0.0725,0.3891,1.8071,11,0,0.1446,0.3817,17,11.919,-0.0609,1,0
53572.46,0.0465,0.1278,2.2472,0,0,0.2206,0.1969,16,1.4344,0.051,0,0
70794.86,0.2771,0.0836,1.6606,7,0,0.1455,0.1068,21,3.5262,-0.0623,1,0
9635.62,0.0059,0.0595,1.8132,11,0,-0.0623,0.077,28,0.4697,-0.152,0,0
6455.59,0.1068,0.3489,1.4598,11,0,-0.0597,0.5301,8,2.0249,0.1638,1,0
21915.26,0.1077,0.3605,1.7465,11,0,0.0937,0.2039,29,3.4824,0.2793,0,0
17063.95,0.0247,0.2126,3.1549,11,1,0.0671,0.3093,6,2.4276,-0.1993,1,0
11160.74,-0.1059,0.4501,2.2774,11,0,-0.0725,0.3242,30,2.9745,0.2876,1,0
62603.79,0.1484,0.2318,2.3411,4,0,0.0786,0.3647,2,1.4587,0.1247,1,0
92314.62,0.0908,0.2385,2.3668,4,0,0.0599,0.4388,47,7.4485,0.4046,1,0
25149.93,0.175,0.2142,1.5267,5,0,0.1978,0.1671,31,1.9571,0.239,1,0
202054.98,0.02,0.0574,1.9337,6,1,0.0065,0.3974,25,1.0166,0.106,0,1
3973.75,0.2831,0.1723,0.9583,6,1,0.1887,0.0737,23,2.6352,0.1075,1,0
16473.54,-0.0315,0.0603,3.1093,4,0,0.193,0.5963,43,5.6878,0.0804,1,0
7515.83,0.3568,0.1847,0.41,0,0,-0.0173,0.1307,21,4.2358,0.4437,0,0
1339.69,-0.1621,0.4014,1.5784,10,1,0.0854,0.1067,16,1.7965,0.2024,1,0
19457.33,0.1652,0.0458,2.9167,8,0,0.0289,0.2479,4,11.2293,0.0064,1,0
18349.89,0.1713,0.1753,0.8337,5,0,0.0248,0.2291,43,2.5605,0.1939,0,0
213240.22,-0.0193,0.1734,2.0135,12,0,0.0746,0.0257,46,0.6908,0.1732,1,0
56739.03,0.1637,0.3743,1.1731,8,0,-0.029,0.1335,8,4.3732,-0.0046,1,0
4739.66,0.2919,0.1416,1.3711,10,0,-0.1095,0.4277,6,2.4355,-0.084,0,0
355449.64,-0.2325,0.429,2.6458,3,0,-0.0032,0.2588,27,2.5619,0.3164,1,0
137523.56,0.1754,0.1517,1.8203,1,1,0.1681,0.045,36,5.5348,0.0275,0,0
52740.9,-0.274,0.4414,0.5962,12,1,0.0297,0.4756,36,2.206,0.0163,1,0
15682.08,-0.0448,0.4097,1.0119,12,0,0.0477,0.2886,24,2.1551,0.1964,1,0
5223.07,0.3444,0.2698,2.685,2,0,0.1293,0.1219,6,0.9972,-0.0236,1,0
12603.0,0.0127,0.2251,2.0636,11,0,-0.1097,0.2144,43,1.7797,0.1257,0,0
112771.95,-0.0761,0.0889,3.9514,3,0,0.0939,0.3753,33,3.3068,0.004,0,0
372085.69,0.0703,0.2724,3.8241,9,0,0.217,0.2069,2,1.6984,-0.4359,1,0
222986.23,0.4102,0.4431,1.3894,11,0,0.0592,0.107,41,0.715,0.1573,1,1
10580.05,-0.1748,0.109,5.7639,7,0,-0.1423,0.2076,16,4.5777,0.1324,1,0
4107.52,-0.0577,0.4498,1.669,2,0,0.0424,0.2721,38,4.7303,0.1508,1,0
27209.72,0.3246,0.4899,1.0188,7,0,0.111,0.2141,9,4.7588,-0.3351,0,0
1552.06,0.3787,0.141,1.201,5,1,0.0612,0.2472,5,1.2964,-0.1901,0,0
35765.95,0.0845,0.2681,0.5335,3,0,0.0772,0.309,10,2.6738,0.3125,0,0
17651.85,-0.0859,0.623,3.6822,6,0,0.0893,0.0111,30,3.2927,0.0948,1,0
10948.36,0.4144,0.1744,3.6597,10,0,-0.0432,0.3159,7,4.374,-0.2987,1,1
2014.14,0.3392,0.4209,0.9923,12,1,-0.0307,0.1884,29,4.4528,0.0969,1,0
47591.06,0.2018,0.1404,1.4712,4,0,0.013,0.1143,2,0.8779,-0.234,1,0
9906.52,-0.0219,0.2385,1.7295,4,0,0.0893,0.2311,20,10.7802,-0.0347,1,0
3809.01,0.0926,0.157,1.02,8,0,-0.0689,0.1575,4,1.0338,0.1307,0,0
296.37,0.0759,0.2278,0.6855,12,0,0.2556,0.1529,28,0.7372,0.131,1,0
21135.89,0.1496,0.3788,1.4841,2,0,-0.1923,0.274,8,0.26,0.2814,1,1
314386.18,0.3177,0.2668,1.4042,9,0,-0.1207,0.0633,35,4.7532,0.1731,1,0
266169.56,0.2319,0.2707,1.3577,3,0,0.1054,0.3874,2,8.6631,0.1857,0,0
11096.17,-0.0616,0.1405,1.8429,4,1,0.0968,0.2219,41,1.6389,0.0037,0,0
8925.63,0.3065,0.5573,3.3695,0,0,0.0428,0.2251,28,0.6607,-0.0901,1,0
44496.3,0.147,0.5458,1.4169,6,0,0.1176,0.101,11,5.4719,0.0898,0,0
4926.69,0.2031,0.3654,1.7954,7,0,0.1068,0.0356,36,0.9624,0.284,1,0
34637.35,0.32,0.6709,2.3713,5,0,0.05,0.1453,9,4.4602,0.2452,1,1
69502.67,-0.0667,0.3952,2.1751,8,0,0.0768,0.2221,38,1.2975,0.0398,1,0
138745.95,0.0946,0.0308,1.2126,2,0,-0.2641,0.2418,1,1.9131,0.0681,1,0
18953.97,0.0203,0.0933,1.7301,1,0,0.0367,0.3082,27,3.5092,-0.1005,1,0
16227.93,-0.1352,0.1771,2.1679,4,0,0.0452,0.0319,3,3.5301,0.3101,1,0
5901.88,0.152,0.3793,0.9378,12,0,0.2413,0.2939,39,2.9606,0.403,1,0
6372.07,0.4767,0.0687,3.1011,8,1,-0.0326,0.2353,9,8.8122,0.1679,1,0
15682.2,-0.176,0.2827,3.373,10,0,0.0464,0.3343,40,10.713,-0.2471,1,0
38217.48,0.0952,0.4137,1.1487,0,0,0.1924,0.0494,28,11.4028,0.2147,0,0
86714.55,0.1961,0.1929,1.8164,0,0,0.106,0.2149,21,2.3611,0.4109,1,0
6602.68,0.1185,0.2972,2.2731,9,0,0.0525,0.2582,28,2.959,-0.1437,1,0
206701.88,0.083,0.3428,1.2551,2,1,0.1462,0.3443,45,8.1876,0.2492,1,0
14666.4,-0.0949,0.3627,2.0976,9,0,-0.0293,0.1893,24,1.6139,0.0424,1,0
21331.69,0.1349,0.2191,1.7889,2,0,0.2225,0.1315,18,1.9274,0.3288,1,0
7180.92,-0.0135,0.4451,0.7914,4,0,0.1142,0.3577,9,2.764,-0.1516,1,0
580.35,-0.2285,0.1958,2.0742,3,0,-0.1126,0.036,26,2.6767,-0.0067,1,0
82956.2,0.2792,0.2816,0.9512,5,0,-0.0105,0.2379,24,2.1617,-0.2336,0,0
66520.53,0.2438,0.2568,2.6369,11,1,-0.1658,0.2795,6,1.2866,0.1479,1,0
14443.63,0.1077,0.2316,1.1787,7,0,0.1296,0.2053,12,5.3839,0.1906,0,0
24354.84,0.1344,0.307,1.521,7,0,0.1064,0.1843,36,1.9939,0.1488,0,0
47758.33,0.2611,0.5086,3.2744,10,0,0.004,0.0785,9,3.0805,-0.0231,1,0
2113.67,0.1337,0.0603,2.1132,3,1,0.17,0.2011,10,2.703,-0.0079,1,1
9960.88,0.2356,0.2379,0.961,0,0,0.0416,0.0958,3,4.6661,0.0146,1,0
72504.0,0.0554,0.0969,0.9926,12,0,0.3123,0.2396,49,3.9157,0.2571,1,0
3356.2,0.2968,0.0603,1.2218,6,0,-0.0699,0.0923,29,2.2161,-0.2105,1,0
34212.18,0.1481,0.1583,2.0084,5,0,0.1142,0.1253,7,1.9504,0.0119,1,0
2878.8,0.1291,0.5457,1.9722,4,0,0.0103,0.1583,26,2.4878,-0.2145,1,1
44340.11,-0.0905,0.321,1.0816,3,0,-0.0177,0.4877,8,1.1187,-0.0018,1,0
20879.81,0.143,0.2067,0.9198,5,0,0.0327,0.1637,43,1.4284,0.0772,1,0
1953.35,-0.0248,0.1688,1.898,7,0,0.0867,0.1316,13,4.1554,0.5001,1,0
126387.65,0.0043,0.3448,1.5054,5,0,0.0558,0.1641,35,3.4539,-0.0535,1,0
7318.15,-0.0223,0.2594,4.8482,2,0,0.1178,0.1149,19,1.255,0.2854,0,0
6533.0,-0.0599,0.2175,1.6792,8,1,0.1107,0.2466,46,2.4698,-0.2621,1,0
29758.02,0.4187,0.0846,4.0842,2,0,0.1951,0.1258,22,0.7784,0.088,1,0
123371.58,0.2997,0.137,0.9183,3,0,-0.0701,0.0478,16,3.0289,0.0875,1,0
4799.5,0.3881,0.5089,0.7508,12,0,-0.1057,0.2394,15,2.0773,0.229,1,0
24161.6,-0.0834,0.3031,0.9417,4,1,0.0432,0.2283,2,14.5275,-0.0292,1,0
41907.7,0.1107,0.1346,2.9879,10,0,-0.0294,0.1453,38,4.348,-0.077,1,0
62296.37,-0.094,0.3316,3.9672,1,0,0.1374,0.4648,21,1.268,-0.336,0,0
28700.29,-0.0044,0.4371,1.1151,10,0,-0.0568,0.5732,30,1.2542,0.1462,1,1
12701.28,-0.0377,0.1707,1.3096,9,0,-0.005,0.1252,7,4.5276,-0.0484,1,0
6365.29,0.2859,0.233,0.919,10,0,0.0168,0.2405,31,5.4929,0.2851,1,0
25064.7,0.0406,0.248,0.6664,9,1,0.2266,0.1709,41,12.0232,0.1824,1,0
4410.71,0.2603,0.1267,2.3613,1,1,0.2608,0.0135,41,6.8557,0.3171,1,0
275.33,0.1906,0.3078,1.8432,5,0,-0.0641,0.3281,49,3.9817,-0.0947,1,0
42397.29,0.4455,0.134,1.6574,1,0,-0.1696,0.0835,35,8.487,0.1209,1,0
85468.42,-0.1219,0.0658,0.8187,9,0,-0.0074,0.1259,4,2.8854,0.118,1,0
636.26,0.2889,0.1308,3.7433,0,1,0.0463,0.0771,34,2.7845,-0.0192,1,0
4843.55,0.272,0.2967,1.2819,7,0,0.0458,0.0534,1,1.0303,0.3261,1,0
55755.5,-0.046,0.1351,2.1529,9,0,0.0416,0.1306,10,9.0856,0.2363,0,0
482262.19,0.2511,0.2394,0.7967,9,1,0.1316,0.0795,30,3.022,0.4861,0,0
22724.31,0.1504,0.2647,1.4989,12,0,0.0097,0.3201,32,2.5121,0.2189,1,0
7390.83,0.0659,0.0877,1.9073,0,0,0.0713,0.1028,3,1.4402,0.4538,1,0
16741.66,-0.0236,0.6901,1.9416,9,0,0.1145,0.1422,10,7.2449,0.4492,1,0
173219.46,-0.0079,0.2033,1.7813,5,0,0.0719,0.0292,9,5.9848,-0.0183,0,0
8358.66,0.4075,0.4208,2.1112,11,0,0.1176,0.0109,17,1.3208,-0.2139,1,0
6642.29,0.1001,0.2383,0.9368,0,0,-0.1208,0.3921,47,4.0894,0.4173,1,0
10677.4,0.2173,0.4159,1.8197,7,1,0.0614,0.1573,3,5.1386,0.2188,1,0
5271.17,-0.0186,0.3768,1.7452,4,0,0.073,0.2351,27,1.003,0.1843,1,0
26476.31,-0.017,0.2646,1.8512,2,0,0.0334,0.1888,35,4.5403,-0.0097,1,0
251958.0,0.2623,0.0689,1.7095,4,0,-0.0098,0.2074,4,3.8682,0.1594,1,0
35761.2,-0.1024,0.5486,0.8723,12,0,0.0961,0.4036,4,4.4752,0.2834,1,0
15085.21,0.0377,0.1298,0.8531,0,0,0.0623,0.0357,49,13.3214,0.2117,0,0
14218.27,0.1051,0.0893,0.5449,0,0,0.0447,0.5971,32,29.059,-0.0428,0,0
2111.63,0.1167,0.3939,2.4813,11,0,0.0172,0.1732,38,7.3081,0.3885,0,0
82839.86,0.0731,0.3009,2.4939,3,0,0.0211,0.053,11,3.3481,0.105,1,0
19599.2,0.1594,0.241,2.5137,8,0,-0.0265,0.2616,44,4.5294,0.2158,0,0
16802.45,0.2039,0.1693,1.9221,8,0,0.0024,0.2762,39,3.8467,0.2481,0,0
2648916.78,0.2102,0.5027,0.5675,0,0,-0.0439,0.3353,45,17.8392,0.5063,0,0
34479.82,-0.0479,0.1045,0.9867,2,1,0.0113,0.2518,6,3.0341,0.1629,1,1
7131.76,0.0574,0.2753,1.7954,12,0,0.0864,0.124,35,1.9515,0.0695,1,0
11619.77,0.2792,0.0897,1.7643,11,0,0.132,0.168,46,4.2164,0.4627,1,0
123336.12,0.2342,0.3816,1.475,3,0,0.0449,0.1549,32,14.4425,0.3016,0,0
26105.61,-0.1059,0.6644,1.9827,1,0,0.0421,0.3823,46,1.2524,0.1412,1,0
2546.77,0.1527,0.3462,1.6584,6,0,0.0644,0.0738,23,1.588,0.1286,1,0
87451.83,-0.1967,0.1381,1.7513,2,0,0.1483,0.4253,42,1.5192,-0.312,1,0
8085.15,0.107,0.4185,1.1978,0,0,0.0275,0.0933,37,1.0432,0.0625,1,0
365838.28,0.3847,0.1839,2.6939,0,0,0.0963,0.314,26,1.2701,-0.2005,0,0
111309.75,-0.0422,0.161,1.3292,2,0,0.0871,0.3901,34,5.7679,-0.4539,1,0
11260.06,-0.0251,0.236,0.8476,5,0,-0.0124,0.0049,38,3.2409,-0.0392,1,0
150470.83,0.2146,0.0652,1.1213,3,0,0.1207,0.364,11,0.9655,-0.1963,0,0
24386.46,-0.1314,0.5637,1.3851,0,0,-0.1572,0.0341,21,4.7046,0.009,1,0
79154.78,0.0051,0.2643,2.7101,6,0,0.1562,0.31,43,3.5836,0.1416,0,0
45574.3,0.1895,0.2769,1.6142,1,0,-0.0694,0.0908,24,5.8201,0.1818,1,0
6188.61,0.0049,0.5165,1.5022,11,0,0.0361,0.3044,15,1.6766,0.0581,1,0
8388.99,0.0646,0.5254,0.8831,4,0,0.1329,0.183,3,1.0185,-0.1778,1,0
103253.38,0.2116,0.1795,2.4418,7,0,0.0073,0.1683,2,4.6828,0.0558,1,0
13330.86,0.1632,0.2845,1.1901,6,0,0.0734,0.0542,7,5.2597,-0.1331,1,0
12022.41,0.14,0.1431,1.5683,10,0,0.1345,0.1267,5,1.1235,0.3607,0,0
5257.0,0.0491,0.4615,3.4559,11,1,0.2348,0.403,45,3.2887,0.0505,1,0
41581.0,0.1555,0.5516,2.1263,7,0,0.0485,0.049,40,1.6603,-0.1478,1,0
485914.22,0.0814,0.0581,0.7304,12,0,0.068,0.1757,29,5.9116,-0.1302,0,0
4441.29,0.1687,0.5701,0.6806,9,0,0.054,0.244,41,4.617,0.0814,1,0
22841.38,0.0255,0.1129,1.5965,10,0,0.0279,0.3467,32,7.2066,0.0916,1,0
183199.47,0.0726,0.1946,0.8991,5,1,-0.0846,0.091,30,1.3868,0.0413,1,0
19546.23,-0.0485,0.0858,2.2802,6,1,-0.0621,0.333,8,1.5655,0.2788,1,1
43414.89,0.0947,0.3332,1.6839,8,0,0.0486,0.0882,32,2.0209,-0.1123,1,0
4475.66,-0.0217,0.1169,1.7909,5,1,0.0841,0.3347,42,1.7788,0.2807,0,0
41875.69,-0.0671,0.2168,1.1579,8,1,0.1761,0.3461,2,3.6501,0.0612,1,0
16635.32,0.1388,0.2118,3.9381,12,0,0.029,0.2305,10,1.1484,0.2525,1,0
96625.21,0.1319,0.0439,6.8298,11,1,0.2029,0.1529,43,9.1794,-0.0451,1,0
130754.8,0.2174,0.3386,1.4343,1,0,-0.0705,0.4088,43,10.9689,0.2356,1,0
1071259.34,0.0353,0.0302,1.967,12,0,0.071,0.1254,37,6.6032,-0.0814,0,0
52546.29,0.1612,0.199,1.731,1,0,0.0233,0.0778,46,4.0555,0.4095,1,0
35907.25,0.1826,0.4057,1.448,1,0,-0.0813,0.0281,3,2.4632,0.064,0,0
29483.22,0.1667,0.431,1.0876,5,0,-0.1193,0.4188,23,3.1618,-0.0062,1,0
12968.14,-0.0238,0.2016,0.9584,1,0,0.0065,0.172,34,1.4843,-0.1547,1,1
36597.15,0.1224,0.1086,0.9344,2,0,0.014,0.0499,18,3.0831,0.1137,0,0
14141.91,0.1546,0.3117,2.019,12,0,-0.0388,0.1625,33,3.5547,0.0503,1,0
28358.77,0.1011,0.3437,1.2715,7,0,0.1262,0.3994,33,1.4046,-0.1874,1,0
158958.16,-0.213,0.3871,0.4542,7,0,0.0094,0.1945,17,9.9456,-0.0673,0,0
4866.77,0.1241,0.2514,2.0594,10,0,-0.0487,0.2072,6,2.5412,-0.3108,1,0
